,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
290,290.0,1.0,1.0,317.0,424.0,0.03,1.0,600.0,3.918878806115689
291,291.0,1.0,1.0,317.0,424.0,0.03,1.0,800.0,3.9095988051755626
292,292.0,1.0,1.0,317.0,424.0,0.03,2.0,200.0,3.9292933604076334
293,293.0,1.0,1.0,317.0,424.0,0.03,2.0,400.0,3.918246148440899
294,294.0,1.0,1.0,317.0,424.0,0.03,2.0,600.0,3.9206569898511434
295,295.0,1.0,1.0,317.0,424.0,0.03,2.0,800.0,3.9327240009048587
296,296.0,1.0,1.0,317.0,424.0,0.03,3.0,200.0,3.906017984068893
297,297.0,1.0,1.0,317.0,424.0,0.03,3.0,400.0,3.9201546394240028
298,298.0,1.0,1.0,317.0,424.0,0.03,3.0,600.0,3.940221136137681
299,299.0,1.0,1.0,317.0,424.0,0.03,3.0,800.0,3.951934987728049
300,300.0,1.0,1.0,317.0,424.0,0.03,4.0,200.0,3.913607148816267
301,301.0,1.0,1.0,317.0,424.0,0.03,4.0,400.0,3.921822699527348
302,302.0,1.0,1.0,317.0,424.0,0.03,4.0,600.0,3.9531543409374295
303,303.0,1.0,1.0,317.0,424.0,0.03,4.0,800.0,3.963320465055243
304,304.0,1.0,1.0,317.0,424.0,0.03,5.0,200.0,3.9010656777538255
305,305.0,1.0,1.0,317.0,424.0,0.03,5.0,400.0,3.941575863935248
306,306.0,1.0,1.0,317.0,424.0,0.03,5.0,600.0,3.964355957706491
307,307.0,1.0,1.0,317.0,424.0,0.03,5.0,800.0,3.985877544994393
308,308.0,1.0,1.0,317.0,424.0,0.03,6.0,200.0,3.896557054337767
309,309.0,1.0,1.0,317.0,424.0,0.03,6.0,400.0,3.9449547136405405
310,310.0,1.0,1.0,317.0,424.0,0.03,6.0,600.0,3.9607402339523397
311,311.0,1.0,1.0,317.0,424.0,0.03,6.0,800.0,3.9727193490587576
312,312.0,1.0,1.0,317.0,424.0,0.05,1.0,200.0,3.9627346255406857
313,313.0,1.0,1.0,317.0,424.0,0.05,1.0,400.0,3.9174589430407054
314,314.0,1.0,1.0,317.0,424.0,0.05,1.0,600.0,3.90254311656543
315,315.0,1.0,1.0,317.0,424.0,0.05,1.0,800.0,3.8991724700346797
316,316.0,1.0,1.0,317.0,424.0,0.05,2.0,200.0,3.9253419789294712
317,317.0,1.0,1.0,317.0,424.0,0.05,2.0,400.0,3.9340240989801774
318,318.0,1.0,1.0,317.0,424.0,0.05,2.0,600.0,3.959915211410363
319,319.0,1.0,1.0,317.0,424.0,0.05,2.0,800.0,3.988339719817643
320,320.0,1.0,1.0,317.0,424.0,0.05,3.0,200.0,3.935460295621116
321,321.0,1.0,1.0,317.0,424.0,0.05,3.0,400.0,3.9508366054094237
322,322.0,1.0,1.0,317.0,424.0,0.05,3.0,600.0,3.979964211950117
