,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
116,116.0,1.0,1.0,127.0,424.0,0.03,6.0,200.0,40.496085075487535
117,117.0,1.0,1.0,127.0,424.0,0.03,6.0,400.0,41.41613480993136
118,118.0,1.0,1.0,127.0,424.0,0.03,6.0,600.0,42.14307822962419
119,119.0,1.0,1.0,127.0,424.0,0.03,6.0,800.0,42.6092168007628
120,120.0,1.0,1.0,127.0,424.0,0.05,1.0,200.0,41.572354553724864
121,121.0,1.0,1.0,127.0,424.0,0.05,1.0,400.0,41.588656806616235
122,122.0,1.0,1.0,127.0,424.0,0.05,1.0,600.0,41.63542164077241
123,123.0,1.0,1.0,127.0,424.0,0.05,1.0,800.0,41.86642870774788
124,124.0,1.0,1.0,127.0,424.0,0.05,2.0,200.0,41.96230115924974
125,125.0,1.0,1.0,127.0,424.0,0.05,2.0,400.0,42.39037646167764
126,126.0,1.0,1.0,127.0,424.0,0.05,2.0,600.0,42.866566479293226
127,127.0,1.0,1.0,127.0,424.0,0.05,2.0,800.0,43.27887575751791
128,128.0,1.0,1.0,127.0,424.0,0.05,3.0,200.0,41.16423439268056
129,129.0,1.0,1.0,127.0,424.0,0.05,3.0,400.0,42.17268976675464
130,130.0,1.0,1.0,127.0,424.0,0.05,3.0,600.0,42.92751936986793
131,131.0,1.0,1.0,127.0,424.0,0.05,3.0,800.0,43.40147637097013
132,132.0,1.0,1.0,127.0,424.0,0.05,4.0,200.0,41.07552402785338
133,133.0,1.0,1.0,127.0,424.0,0.05,4.0,400.0,42.31929502934845
134,134.0,1.0,1.0,127.0,424.0,0.05,4.0,600.0,43.03302839742571
135,135.0,1.0,1.0,127.0,424.0,0.05,4.0,800.0,43.480906623330675
136,136.0,1.0,1.0,127.0,424.0,0.05,5.0,200.0,41.13103427081555
137,137.0,1.0,1.0,127.0,424.0,0.05,5.0,400.0,42.28883429002114
138,138.0,1.0,1.0,127.0,424.0,0.05,5.0,600.0,43.04347602117439
139,139.0,1.0,1.0,127.0,424.0,0.05,5.0,800.0,43.472579850516496
140,140.0,1.0,1.0,127.0,424.0,0.05,6.0,200.0,41.13148583713977
141,141.0,1.0,1.0,127.0,424.0,0.05,6.0,400.0,42.341562601662446
142,142.0,1.0,1.0,127.0,424.0,0.05,6.0,600.0,43.02933579284748
143,143.0,1.0,1.0,127.0,424.0,0.05,6.0,800.0,43.53986791596306
144,144.0,1.0,1.0,127.0,424.0,0.07,1.0,200.0,41.867985793575045
145,145.0,1.0,1.0,127.0,424.0,0.07,1.0,400.0,41.677720954033546
146,146.0,1.0,1.0,127.0,424.0,0.07,1.0,600.0,42.03511331703354
147,147.0,1.0,1.0,127.0,424.0,0.07,1.0,800.0,42.25345888127823
148,148.0,1.0,1.0,127.0,424.0,0.07,2.0,200.0,42.080064059538245
149,149.0,1.0,1.0,127.0,424.0,0.07,2.0,400.0,42.90239774691929
150,150.0,1.0,1.0,127.0,424.0,0.07,2.0,600.0,43.382884555611035
151,151.0,1.0,1.0,127.0,424.0,0.07,2.0,800.0,43.892421738868045
152,152.0,1.0,1.0,127.0,424.0,0.07,3.0,200.0,41.84816730580988
153,153.0,1.0,1.0,127.0,424.0,0.07,3.0,400.0,43.03970031252823
154,154.0,1.0,1.0,127.0,424.0,0.07,3.0,600.0,43.69598742171718
155,155.0,1.0,1.0,127.0,424.0,0.07,3.0,800.0,44.108752024714875
156,156.0,1.0,1.0,127.0,424.0,0.07,4.0,200.0,41.90287174850256
157,157.0,1.0,1.0,127.0,424.0,0.07,4.0,400.0,43.175824674468544
158,158.0,1.0,1.0,127.0,424.0,0.07,4.0,600.0,43.806881443485885
159,159.0,1.0,1.0,127.0,424.0,0.07,4.0,800.0,44.137207243203754
