,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
256,256.0,1.0,1.0,317.0,424.0,0.007,5.0,200.0,1.6345042312110445
257,257.0,1.0,1.0,317.0,424.0,0.007,5.0,400.0,1.361616518016899
258,258.0,1.0,1.0,317.0,424.0,0.007,5.0,600.0,1.3607161003873383
259,259.0,1.0,1.0,317.0,424.0,0.007,5.0,800.0,1.3756563242175202
260,260.0,1.0,1.0,317.0,424.0,0.007,6.0,200.0,1.634781622664194
261,261.0,1.0,1.0,317.0,424.0,0.007,6.0,400.0,1.3605979688791168
262,262.0,1.0,1.0,317.0,424.0,0.007,6.0,600.0,1.3601125534761758
263,263.0,1.0,1.0,317.0,424.0,0.007,6.0,800.0,1.372829925394425
264,264.0,1.0,1.0,317.0,424.0,0.01,1.0,200.0,1.8866248487682158
265,265.0,1.0,1.0,317.0,424.0,0.01,1.0,400.0,1.4264262450891303
266,266.0,1.0,1.0,317.0,424.0,0.01,1.0,600.0,1.369467742508987
267,267.0,1.0,1.0,317.0,424.0,0.01,1.0,800.0,1.370996594928394
268,268.0,1.0,1.0,317.0,424.0,0.01,2.0,200.0,1.4486733453545284
269,269.0,1.0,1.0,317.0,424.0,0.01,2.0,400.0,1.3526245799357859
270,270.0,1.0,1.0,317.0,424.0,0.01,2.0,600.0,1.3486182330822194
271,271.0,1.0,1.0,317.0,424.0,0.01,2.0,800.0,1.3546841784776478
272,272.0,1.0,1.0,317.0,424.0,0.01,3.0,200.0,1.424116431461697
273,273.0,1.0,1.0,317.0,424.0,0.01,3.0,400.0,1.3537344934164548
274,274.0,1.0,1.0,317.0,424.0,0.01,3.0,600.0,1.371813286269358
275,275.0,1.0,1.0,317.0,424.0,0.01,3.0,800.0,1.3827132328588527
276,276.0,1.0,1.0,317.0,424.0,0.01,4.0,200.0,1.4138358027421167
277,277.0,1.0,1.0,317.0,424.0,0.01,4.0,400.0,1.3514334911440766
278,278.0,1.0,1.0,317.0,424.0,0.01,4.0,600.0,1.3705202989995064
279,279.0,1.0,1.0,317.0,424.0,0.01,4.0,800.0,1.3816460852972008
280,280.0,1.0,1.0,317.0,424.0,0.01,5.0,200.0,1.4220241118179884
281,281.0,1.0,1.0,317.0,424.0,0.01,5.0,400.0,1.3587169674619815
282,282.0,1.0,1.0,317.0,424.0,0.01,5.0,600.0,1.3783638310043365
283,283.0,1.0,1.0,317.0,424.0,0.01,5.0,800.0,1.3954607651115771
284,284.0,1.0,1.0,317.0,424.0,0.01,6.0,200.0,1.422200128712117
285,285.0,1.0,1.0,317.0,424.0,0.01,6.0,400.0,1.3621776544686628
286,286.0,1.0,1.0,317.0,424.0,0.01,6.0,600.0,1.379242440093857
287,287.0,1.0,1.0,317.0,424.0,0.01,6.0,800.0,1.396228260215946
288,288.0,1.0,1.0,317.0,424.0,0.03,1.0,200.0,1.368149152429349
289,289.0,1.0,1.0,317.0,424.0,0.03,1.0,400.0,1.3681510262907017
290,290.0,1.0,1.0,317.0,424.0,0.03,1.0,600.0,1.3720198019395333
291,291.0,1.0,1.0,317.0,424.0,0.03,1.0,800.0,1.376180432473528
292,292.0,1.0,1.0,317.0,424.0,0.03,2.0,200.0,1.3471699667338928
293,293.0,1.0,1.0,317.0,424.0,0.03,2.0,400.0,1.3571735788376826
294,294.0,1.0,1.0,317.0,424.0,0.03,2.0,600.0,1.3778749535916766
295,295.0,1.0,1.0,317.0,424.0,0.03,2.0,800.0,1.3919509739827531
296,296.0,1.0,1.0,317.0,424.0,0.03,3.0,200.0,1.3678697485168527
297,297.0,1.0,1.0,317.0,424.0,0.03,3.0,400.0,1.3907948939531904
298,298.0,1.0,1.0,317.0,424.0,0.03,3.0,600.0,1.4108241847829934
299,299.0,1.0,1.0,317.0,424.0,0.03,3.0,800.0,1.4253221051940015
300,300.0,1.0,1.0,317.0,424.0,0.03,4.0,200.0,1.3664579954228209
301,301.0,1.0,1.0,317.0,424.0,0.03,4.0,400.0,1.4047971511147535
302,302.0,1.0,1.0,317.0,424.0,0.03,4.0,600.0,1.4233903604736204
303,303.0,1.0,1.0,317.0,424.0,0.03,4.0,800.0,1.436427123665692
304,304.0,1.0,1.0,317.0,424.0,0.03,5.0,200.0,1.3801959006225988
305,305.0,1.0,1.0,317.0,424.0,0.03,5.0,400.0,1.4162339158847392
306,306.0,1.0,1.0,317.0,424.0,0.03,5.0,600.0,1.4432846298217252
307,307.0,1.0,1.0,317.0,424.0,0.03,5.0,800.0,1.4593480298600106
308,308.0,1.0,1.0,317.0,424.0,0.03,6.0,200.0,1.3784509001071867
309,309.0,1.0,1.0,317.0,424.0,0.03,6.0,400.0,1.426450278851452
310,310.0,1.0,1.0,317.0,424.0,0.03,6.0,600.0,1.4419336906611357
311,311.0,1.0,1.0,317.0,424.0,0.03,6.0,800.0,1.4628135538141016
312,312.0,1.0,1.0,317.0,424.0,0.05,1.0,200.0,1.3655440548455728
313,313.0,1.0,1.0,317.0,424.0,0.05,1.0,400.0,1.3693966227028425
314,314.0,1.0,1.0,317.0,424.0,0.05,1.0,600.0,1.3787946786139003
315,315.0,1.0,1.0,317.0,424.0,0.05,1.0,800.0,1.382928988693537
316,316.0,1.0,1.0,317.0,424.0,0.05,2.0,200.0,1.3594489818539035
317,317.0,1.0,1.0,317.0,424.0,0.05,2.0,400.0,1.3869394594129565
318,318.0,1.0,1.0,317.0,424.0,0.05,2.0,600.0,1.409685002552915
319,319.0,1.0,1.0,317.0,424.0,0.05,2.0,800.0,1.4191555861965428
320,320.0,1.0,1.0,317.0,424.0,0.05,3.0,200.0,1.3866504146977627
321,321.0,1.0,1.0,317.0,424.0,0.05,3.0,400.0,1.4163946005984056
322,322.0,1.0,1.0,317.0,424.0,0.05,3.0,600.0,1.432883889651668
323,323.0,1.0,1.0,317.0,424.0,0.05,3.0,800.0,1.44645971777873
