,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse,setting_id,rank,total_rank
554,401.0,1.0,1.0,712.0,475.0,0.003,5.0,400.0,3.3184155565685938,18,171,860
363,209.0,1.0,1.0,356.0,475.0,0.003,5.0,400.0,3.305799581278246,18,172,860
938,785.0,1.0,1.0,1410.0,475.0,0.003,5.0,400.0,3.336505491009081,18,171,860
555,405.0,1.0,1.0,712.0,475.0,0.003,6.0,400.0,3.322134465247241,22,172,863
939,789.0,1.0,1.0,1410.0,475.0,0.003,6.0,400.0,3.3456418418077747,22,172,863
175,21.0,1.0,1.0,142.0,475.0,0.003,6.0,400.0,3.6007466974317297,22,176,863
362,213.0,1.0,1.0,356.0,475.0,0.003,6.0,400.0,3.305733874013266,22,171,863
747,597.0,1.0,1.0,1068.0,475.0,0.003,6.0,400.0,3.364921534047623,22,172,863
556,397.0,1.0,1.0,712.0,475.0,0.003,4.0,400.0,3.3254295999870385,14,173,866
364,205.0,1.0,1.0,356.0,475.0,0.003,4.0,400.0,3.3094345716642577,14,173,866
748,589.0,1.0,1.0,1068.0,475.0,0.003,4.0,400.0,3.3655390866539547,14,173,866
940,781.0,1.0,1.0,1410.0,475.0,0.003,4.0,400.0,3.374982087976877,14,173,866
173,13.0,1.0,1.0,142.0,475.0,0.003,4.0,400.0,3.600033500651167,14,174,866
558,456.0,1.0,1.0,712.0,475.0,0.01,1.0,200.0,3.569223547064658,73,175,871
366,264.0,1.0,1.0,356.0,475.0,0.01,1.0,200.0,3.439867642114788,73,175,871
170,72.0,1.0,1.0,142.0,475.0,0.01,1.0,200.0,3.421879947274246,73,171,871
750,648.0,1.0,1.0,1068.0,475.0,0.01,1.0,200.0,3.572016923288776,73,175,871
942,840.0,1.0,1.0,1410.0,475.0,0.01,1.0,200.0,3.517241712732855,73,175,871
176,9.0,1.0,1.0,142.0,475.0,0.003,3.0,400.0,3.6016518162977613,10,177,873
749,585.0,1.0,1.0,1068.0,475.0,0.003,3.0,400.0,3.419578067833711,10,174,873
941,777.0,1.0,1.0,1410.0,475.0,0.003,3.0,400.0,3.4229601683727044,10,174,873
365,201.0,1.0,1.0,356.0,475.0,0.003,3.0,400.0,3.332266285853678,10,174,873
557,393.0,1.0,1.0,712.0,475.0,0.003,3.0,400.0,3.3931348360311966,10,174,873
943,793.0,1.0,1.0,1410.0,475.0,0.005,1.0,400.0,3.52195828291628,26,176,876
559,409.0,1.0,1.0,712.0,475.0,0.005,1.0,400.0,3.5743309460728576,26,176,876
367,217.0,1.0,1.0,356.0,475.0,0.005,1.0,400.0,3.445366796772188,26,176,876
751,601.0,1.0,1.0,1068.0,475.0,0.005,1.0,400.0,3.57657079326469,26,176,876
171,25.0,1.0,1.0,142.0,475.0,0.005,1.0,400.0,3.426510167706826,26,172,876
944,773.0,1.0,1.0,1410.0,475.0,0.003,2.0,400.0,3.603590669116754,6,177,881
560,389.0,1.0,1.0,712.0,475.0,0.003,2.0,400.0,3.6008926813858837,6,177,881
172,5.0,1.0,1.0,142.0,475.0,0.003,2.0,400.0,3.5815276643764493,6,173,881
752,581.0,1.0,1.0,1068.0,475.0,0.003,2.0,400.0,3.616934779128295,6,177,881
368,197.0,1.0,1.0,356.0,475.0,0.003,2.0,400.0,3.4912344558372737,6,177,881
564,386.0,1.0,1.0,712.0,475.0,0.003,1.0,600.0,3.792541921567464,3,181,894
369,194.0,1.0,1.0,356.0,475.0,0.003,1.0,600.0,3.662234608239921,3,178,894
177,2.0,1.0,1.0,142.0,475.0,0.003,1.0,600.0,3.619194970444596,3,178,894
945,770.0,1.0,1.0,1410.0,475.0,0.003,1.0,600.0,3.738434709992972,3,178,894
754,578.0,1.0,1.0,1068.0,475.0,0.003,1.0,600.0,3.794715846055129,3,179,894
182,40.0,1.0,1.0,142.0,475.0,0.005,5.0,200.0,3.992334333804955,41,183,897
753,616.0,1.0,1.0,1068.0,475.0,0.005,5.0,200.0,3.7933073144020897,41,178,897
561,424.0,1.0,1.0,712.0,475.0,0.005,5.0,200.0,3.750924958033344,41,178,897
370,232.0,1.0,1.0,356.0,475.0,0.005,5.0,200.0,3.72670092196874,41,179,897
946,808.0,1.0,1.0,1410.0,475.0,0.005,5.0,200.0,3.7751950374699983,41,179,897
562,428.0,1.0,1.0,712.0,475.0,0.005,6.0,200.0,3.7565698057276826,45,179,900
179,44.0,1.0,1.0,142.0,475.0,0.005,6.0,200.0,3.990602488404375,45,180,900
947,812.0,1.0,1.0,1410.0,475.0,0.005,6.0,200.0,3.784509049370412,45,180,900
371,236.0,1.0,1.0,356.0,475.0,0.005,6.0,200.0,3.726733903605527,45,180,900
756,620.0,1.0,1.0,1068.0,475.0,0.005,6.0,200.0,3.799472040825168,45,181,900
372,228.0,1.0,1.0,356.0,475.0,0.005,4.0,200.0,3.729452133026319,37,181,904
181,36.0,1.0,1.0,142.0,475.0,0.005,4.0,200.0,3.991632017715826,37,182,904
755,612.0,1.0,1.0,1068.0,475.0,0.005,4.0,200.0,3.796776318429292,37,180,904
948,804.0,1.0,1.0,1410.0,475.0,0.005,4.0,200.0,3.8149082454422754,37,181,904
563,420.0,1.0,1.0,712.0,475.0,0.005,4.0,200.0,3.759988630209734,37,180,904
565,416.0,1.0,1.0,712.0,475.0,0.005,3.0,200.0,3.8231391932562833,33,182,909
373,224.0,1.0,1.0,356.0,475.0,0.005,3.0,200.0,3.758455445169568,33,182,909
180,32.0,1.0,1.0,142.0,475.0,0.005,3.0,200.0,3.991154499463998,33,181,909
757,608.0,1.0,1.0,1068.0,475.0,0.005,3.0,200.0,3.8459797616671048,33,182,909
949,800.0,1.0,1.0,1410.0,475.0,0.005,3.0,200.0,3.853177711243263,33,182,909
758,604.0,1.0,1.0,1068.0,475.0,0.005,2.0,200.0,4.054628928130794,29,183,911
178,28.0,1.0,1.0,142.0,475.0,0.005,2.0,200.0,3.9859593768034274,29,179,911
374,220.0,1.0,1.0,356.0,475.0,0.005,2.0,200.0,3.9282993656241527,29,183,911
566,412.0,1.0,1.0,712.0,475.0,0.005,2.0,200.0,4.045128235520748,29,183,911
950,796.0,1.0,1.0,1410.0,475.0,0.005,2.0,200.0,4.04477219019993,29,183,911
759,624.0,1.0,1.0,1068.0,475.0,0.007,1.0,200.0,4.334750984281871,49,184,920
183,48.0,1.0,1.0,142.0,475.0,0.007,1.0,200.0,4.1326332064177365,49,184,920
951,816.0,1.0,1.0,1410.0,475.0,0.007,1.0,200.0,4.281537130829516,49,184,920
375,240.0,1.0,1.0,356.0,475.0,0.007,1.0,200.0,4.202302293085949,49,184,920
567,432.0,1.0,1.0,712.0,475.0,0.007,1.0,200.0,4.33179064119595,49,184,920
952,769.0,1.0,1.0,1410.0,475.0,0.003,1.0,400.0,4.630713288483793,2,185,925
760,577.0,1.0,1.0,1068.0,475.0,0.003,1.0,400.0,4.676231859422336,2,185,925
568,385.0,1.0,1.0,712.0,475.0,0.003,1.0,400.0,4.674326753937397,2,185,925
376,193.0,1.0,1.0,356.0,475.0,0.003,1.0,400.0,4.553084327601274,2,185,925
184,1.0,1.0,1.0,142.0,475.0,0.003,1.0,400.0,4.478061091265463,2,185,925
185,24.0,1.0,1.0,142.0,475.0,0.005,1.0,200.0,4.889640833396152,25,186,932
761,600.0,1.0,1.0,1068.0,475.0,0.005,1.0,200.0,5.072100046487866,25,186,932
571,408.0,1.0,1.0,712.0,475.0,0.005,1.0,200.0,5.070080983669826,25,188,932
953,792.0,1.0,1.0,1410.0,475.0,0.005,1.0,200.0,5.033048655154277,25,186,932
377,216.0,1.0,1.0,356.0,475.0,0.005,1.0,200.0,4.965132230815271,25,186,932
380,208.0,1.0,1.0,356.0,475.0,0.003,5.0,200.0,5.039543003873218,17,189,937
762,592.0,1.0,1.0,1068.0,475.0,0.003,5.0,200.0,5.099521991461755,17,187,937
187,16.0,1.0,1.0,142.0,475.0,0.003,5.0,200.0,5.216823678795665,17,188,937
954,784.0,1.0,1.0,1410.0,475.0,0.003,5.0,200.0,5.090605153338913,17,187,937
569,400.0,1.0,1.0,712.0,475.0,0.003,5.0,200.0,5.065279874551159,17,186,937
570,404.0,1.0,1.0,712.0,475.0,0.003,6.0,200.0,5.06848947834866,21,187,940
188,20.0,1.0,1.0,142.0,475.0,0.003,6.0,200.0,5.216973837127012,21,189,940
763,596.0,1.0,1.0,1068.0,475.0,0.003,6.0,200.0,5.100328027006419,21,188,940
379,212.0,1.0,1.0,356.0,475.0,0.003,6.0,200.0,5.03951738598079,21,188,940
955,788.0,1.0,1.0,1410.0,475.0,0.003,6.0,200.0,5.09480756970857,21,188,940
378,204.0,1.0,1.0,356.0,475.0,0.003,4.0,200.0,5.03945948023978,13,187,941
764,588.0,1.0,1.0,1068.0,475.0,0.003,4.0,200.0,5.1083261526062405,13,189,941
186,12.0,1.0,1.0,142.0,475.0,0.003,4.0,200.0,5.216461888613813,13,187,941
572,396.0,1.0,1.0,712.0,475.0,0.003,4.0,200.0,5.07016941198761,13,189,941
956,780.0,1.0,1.0,1410.0,475.0,0.003,4.0,200.0,5.118995919808595,13,189,941
573,392.0,1.0,1.0,712.0,475.0,0.003,3.0,200.0,5.120355703122062,9,190,950
957,776.0,1.0,1.0,1410.0,475.0,0.003,3.0,200.0,5.14370228512092,9,190,950
381,200.0,1.0,1.0,356.0,475.0,0.003,3.0,200.0,5.056564190249277,9,190,950
765,584.0,1.0,1.0,1068.0,475.0,0.003,3.0,200.0,5.133113434058431,9,190,950
189,8.0,1.0,1.0,142.0,475.0,0.003,3.0,200.0,5.217554791977344,9,190,950
766,580.0,1.0,1.0,1068.0,475.0,0.003,2.0,200.0,5.330100429402847,5,191,955
574,388.0,1.0,1.0,712.0,475.0,0.003,2.0,200.0,5.331040335618182,5,191,955
382,196.0,1.0,1.0,356.0,475.0,0.003,2.0,200.0,5.2302971137777,5,191,955
958,772.0,1.0,1.0,1410.0,475.0,0.003,2.0,200.0,5.318215545907562,5,191,955
190,4.0,1.0,1.0,142.0,475.0,0.003,2.0,200.0,5.235993594691458,5,191,955
767,576.0,1.0,1.0,1068.0,475.0,0.003,1.0,200.0,6.102832471404535,1,192,960
191,0.0,1.0,1.0,142.0,475.0,0.003,1.0,200.0,5.98168311020584,1,192,960
575,384.0,1.0,1.0,712.0,475.0,0.003,1.0,200.0,6.101481171077633,1,192,960
383,192.0,1.0,1.0,356.0,475.0,0.003,1.0,200.0,6.022614325061703,1,192,960
959,768.0,1.0,1.0,1410.0,475.0,0.003,1.0,200.0,6.072567971035593,1,192,960
