,Unnamed: 0,id,train_seed,test_seed,train_size,test_size,v,target_tree_size,source_tree_size,epochs,decay_factor,alpha_0,test_rmse,setting_id,rank,total_rank
62,157,157.0,1.0,1.0,127.0,424.0,0.007,4.0,4.0,600.0,0.993,1.0,4.070509698268235,318,63,636
930,269,269.0,1.0,1.0,317.0,424.0,0.03,3.0,3.0,600.0,0.997,1.0,3.869781793436364,590,131,636
1655,429,429.0,1.0,1.0,635.0,424.0,0.03,3.0,3.0,600.0,0.997,1.0,3.721779243783893,590,56,636
2420,589,589.0,1.0,1.0,953.0,424.0,0.03,3.0,3.0,600.0,0.997,1.0,3.664473745434068,590,21,636
374,109,109.0,1.0,1.0,127.0,424.0,0.03,3.0,3.0,600.0,0.997,1.0,4.286344507829955,590,375,636
946,317,317.0,1.0,1.0,317.0,424.0,0.007,4.0,4.0,600.0,0.993,1.0,3.875370089904864,318,147,636
1608,477,477.0,1.0,1.0,635.0,424.0,0.007,4.0,4.0,600.0,0.993,1.0,3.693176221463804,318,9,636
3405,157,157.0,1.0,1.0,1258.0,424.0,0.007,4.0,4.0,600.0,0.993,1.0,3.7000893469963336,318,206,636
2610,637,637.0,1.0,1.0,953.0,424.0,0.007,4.0,4.0,600.0,0.993,1.0,3.7217435880977465,318,211,636
3252,109,109.0,1.0,1.0,1258.0,424.0,0.03,3.0,3.0,600.0,0.997,1.0,3.665997384842604,590,53,636
2578,546,546.0,1.0,1.0,953.0,424.0,0.03,2.0,3.0,600.0,0.99,1.0,3.711061843053342,547,179,638
1625,386,386.0,1.0,1.0,635.0,424.0,0.03,2.0,3.0,600.0,0.99,1.0,3.707969573410083,547,26,638
277,66,66.0,1.0,1.0,127.0,424.0,0.03,2.0,3.0,600.0,0.99,1.0,4.211126639673788,547,278,638
3270,66,66.0,1.0,1.0,1258.0,424.0,0.03,2.0,3.0,600.0,0.99,1.0,3.669948627569327,547,71,638
883,226,226.0,1.0,1.0,317.0,424.0,0.03,2.0,3.0,600.0,0.99,1.0,3.854848641790275,547,84,638
2485,628,628.0,1.0,1.0,953.0,424.0,0.03,4.0,3.0,600.0,0.995,1.0,3.688907852319849,629,86,642
3320,148,148.0,1.0,1.0,1258.0,424.0,0.03,4.0,3.0,600.0,0.995,1.0,3.682581799310488,629,121,642
1629,468,468.0,1.0,1.0,635.0,424.0,0.03,4.0,3.0,600.0,0.995,1.0,3.708977236143428,629,30,642
316,148,148.0,1.0,1.0,127.0,424.0,0.03,4.0,3.0,600.0,0.995,1.0,4.252186923202682,629,317,642
