,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse,setting_id,rank,total_rank
591,712.0,1.0,1.0,953.0,424.0,0.05,5.0,200.0,30.146294931932097,137,16,297
273,328.0,1.0,1.0,317.0,424.0,0.05,5.0,200.0,35.15727075650322,137,82,297
61,136.0,1.0,1.0,127.0,424.0,0.05,5.0,200.0,41.13103427081555,137,62,297
812,904.0,1.0,1.0,1258.0,424.0,0.05,5.0,200.0,30.342650209740583,137,45,297
475,520.0,1.0,1.0,635.0,424.0,0.05,5.0,200.0,33.01761256875687,137,92,297
859,810.0,1.0,1.0,1258.0,424.0,0.005,5.0,600.0,30.903314668172293,43,92,298
220,234.0,1.0,1.0,317.0,424.0,0.005,5.0,600.0,33.92067244452492,43,29,298
15,42.0,1.0,1.0,127.0,424.0,0.005,5.0,600.0,40.29644222208385,43,16,298
667,618.0,1.0,1.0,953.0,424.0,0.005,5.0,600.0,30.872241344650472,43,92,298
452,426.0,1.0,1.0,635.0,424.0,0.005,5.0,600.0,32.26846102176668,43,69,298
418,554.0,1.0,1.0,635.0,424.0,0.1,1.0,600.0,31.711176832462574,171,35,304
467,493.0,1.0,1.0,635.0,424.0,0.03,4.0,400.0,32.778770602313564,110,84,304
277,301.0,1.0,1.0,317.0,424.0,0.03,4.0,400.0,35.21258286406711,110,86,304
245,362.0,1.0,1.0,317.0,424.0,0.1,1.0,600.0,34.29075446139762,171,54,304
72,109.0,1.0,1.0,127.0,424.0,0.03,4.0,400.0,41.42793206774257,110,73,304
108,170.0,1.0,1.0,127.0,424.0,0.1,1.0,600.0,42.262350532566245,171,109,304
586,685.0,1.0,1.0,953.0,424.0,0.03,4.0,400.0,30.079001308604468,110,11,304
811,938.0,1.0,1.0,1258.0,424.0,0.1,1.0,600.0,30.31643079047067,171,44,304
817,877.0,1.0,1.0,1258.0,424.0,0.03,4.0,400.0,30.394462620980377,110,50,304
637,746.0,1.0,1.0,953.0,424.0,0.1,1.0,600.0,30.543251017037694,171,62,304
595,681.0,1.0,1.0,953.0,424.0,0.03,3.0,400.0,30.19814525560499,106,20,306
845,873.0,1.0,1.0,1258.0,424.0,0.03,3.0,400.0,30.7061261163996,106,78,306
434,489.0,1.0,1.0,635.0,424.0,0.03,3.0,400.0,32.00331142183652,106,51,306
75,105.0,1.0,1.0,127.0,424.0,0.03,3.0,400.0,41.491770722058895,106,76,306
272,297.0,1.0,1.0,317.0,424.0,0.03,3.0,400.0,35.06898272379032,106,81,306
18,57.0,1.0,1.0,127.0,424.0,0.007,3.0,400.0,40.38947846196392,58,19,310
423,441.0,1.0,1.0,635.0,424.0,0.007,3.0,400.0,31.86665058864892,58,40,310
883,825.0,1.0,1.0,1258.0,424.0,0.007,3.0,400.0,31.28727368354301,58,116,310
223,249.0,1.0,1.0,317.0,424.0,0.007,3.0,400.0,33.92549406596102,58,32,310
678,633.0,1.0,1.0,953.0,424.0,0.007,3.0,400.0,31.092822193512333,58,103,310
659,637.0,1.0,1.0,953.0,424.0,0.007,4.0,400.0,30.800816422750174,62,84,314
240,253.0,1.0,1.0,317.0,424.0,0.007,4.0,400.0,34.17177807197899,62,49,314
438,445.0,1.0,1.0,635.0,424.0,0.007,4.0,400.0,32.05787621191823,62,55,314
22,61.0,1.0,1.0,127.0,424.0,0.007,4.0,400.0,40.43265117806794,62,23,314
870,829.0,1.0,1.0,1258.0,424.0,0.007,4.0,400.0,31.056411519506693,62,103,314
454,430.0,1.0,1.0,635.0,424.0,0.005,6.0,600.0,32.29509259132752,47,71,315
14,46.0,1.0,1.0,127.0,424.0,0.005,6.0,600.0,40.28850893794949,47,15,315
665,622.0,1.0,1.0,953.0,424.0,0.005,6.0,600.0,30.860064662073786,47,90,315
866,814.0,1.0,1.0,1258.0,424.0,0.005,6.0,600.0,31.0024889295398,47,99,315
231,238.0,1.0,1.0,317.0,424.0,0.005,6.0,600.0,33.9880226040738,47,40,315
71,117.0,1.0,1.0,127.0,424.0,0.03,6.0,400.0,41.41613480993136,118,72,322
608,693.0,1.0,1.0,953.0,424.0,0.03,6.0,400.0,30.340414789892016,118,33,322
806,885.0,1.0,1.0,1258.0,424.0,0.03,6.0,400.0,30.2533667447503,118,39,322
282,309.0,1.0,1.0,317.0,424.0,0.03,6.0,400.0,35.36375617696637,118,91,322
470,501.0,1.0,1.0,635.0,424.0,0.03,6.0,400.0,32.91718960912933,118,87,322
234,339.0,1.0,1.0,317.0,424.0,0.07,1.0,800.0,34.02533578253709,148,43,327
107,147.0,1.0,1.0,127.0,424.0,0.07,1.0,800.0,42.25345888127823,148,108,327
655,723.0,1.0,1.0,953.0,424.0,0.07,1.0,800.0,30.72856427450572,148,80,327
831,915.0,1.0,1.0,1258.0,424.0,0.07,1.0,800.0,30.496000543200005,148,64,327
415,531.0,1.0,1.0,635.0,424.0,0.07,1.0,800.0,31.68321133823785,148,32,327
619,716.0,1.0,1.0,953.0,424.0,0.05,6.0,200.0,30.41529532674833,141,44,330
274,332.0,1.0,1.0,317.0,424.0,0.05,6.0,200.0,35.187260226003666,141,83,330
822,908.0,1.0,1.0,1258.0,424.0,0.05,6.0,200.0,30.424645336378,141,55,330
62,140.0,1.0,1.0,127.0,424.0,0.05,6.0,200.0,41.13148583713977,141,63,330
468,524.0,1.0,1.0,635.0,424.0,0.05,6.0,200.0,32.900651766932874,141,85,330
805,893.0,1.0,1.0,1258.0,424.0,0.05,2.0,400.0,30.253178166815903,126,38,338
114,125.0,1.0,1.0,127.0,424.0,0.05,2.0,400.0,42.39037646167764,126,115,338
444,509.0,1.0,1.0,635.0,424.0,0.05,2.0,400.0,32.098894498766434,126,61,338
247,317.0,1.0,1.0,317.0,424.0,0.05,2.0,400.0,34.3554143379199,126,56,338
643,701.0,1.0,1.0,953.0,424.0,0.05,2.0,400.0,30.60347867725645,126,68,338
255,363.0,1.0,1.0,317.0,424.0,0.1,1.0,800.0,34.487937173931705,172,64,342
122,171.0,1.0,1.0,127.0,424.0,0.1,1.0,800.0,42.64359327343376,172,123,342
640,747.0,1.0,1.0,953.0,424.0,0.1,1.0,800.0,30.569343980653528,172,65,342
424,555.0,1.0,1.0,635.0,424.0,0.1,1.0,800.0,31.875594691991683,172,41,342
816,939.0,1.0,1.0,1258.0,424.0,0.1,1.0,800.0,30.388842440629396,172,49,342
597,728.0,1.0,1.0,953.0,424.0,0.07,3.0,200.0,30.23966101396449,153,22,345
281,344.0,1.0,1.0,317.0,424.0,0.07,3.0,200.0,35.34490826535311,153,90,345
91,152.0,1.0,1.0,127.0,424.0,0.07,3.0,200.0,41.84816730580988,153,92,345
838,920.0,1.0,1.0,1258.0,424.0,0.07,3.0,200.0,30.59808747198203,153,71,345
453,536.0,1.0,1.0,635.0,424.0,0.07,3.0,200.0,32.28305578558751,153,70,345
23,65.0,1.0,1.0,127.0,424.0,0.007,5.0,400.0,40.44117416969982,66,24,353
679,641.0,1.0,1.0,953.0,424.0,0.007,5.0,400.0,31.10369235829827,66,104,353
457,449.0,1.0,1.0,635.0,424.0,0.007,5.0,400.0,32.43707244938244,66,74,353
873,833.0,1.0,1.0,1258.0,424.0,0.007,5.0,400.0,31.11015815580135,66,106,353
236,257.0,1.0,1.0,317.0,424.0,0.007,5.0,400.0,34.098657364148224,66,45,353
455,453.0,1.0,1.0,635.0,424.0,0.007,6.0,400.0,32.35322868889644,70,72,356
25,69.0,1.0,1.0,127.0,424.0,0.007,6.0,400.0,40.45093272971583,70,26,356
237,261.0,1.0,1.0,317.0,424.0,0.007,6.0,400.0,34.12630757039589,70,46,356
674,645.0,1.0,1.0,953.0,424.0,0.007,6.0,400.0,30.998150076180607,70,99,356
880,837.0,1.0,1.0,1258.0,424.0,0.007,6.0,400.0,31.25129040646529,70,113,356
703,606.0,1.0,1.0,953.0,424.0,0.005,2.0,600.0,31.724172661881248,31,128,358
16,30.0,1.0,1.0,127.0,424.0,0.005,2.0,600.0,40.33126133027287,31,17,358
227,222.0,1.0,1.0,317.0,424.0,0.005,2.0,600.0,33.96277882670121,31,36,358
898,798.0,1.0,1.0,1258.0,424.0,0.005,2.0,600.0,31.861058638349935,31,131,358
429,414.0,1.0,1.0,635.0,424.0,0.005,2.0,600.0,31.935187664436068,31,46,358
95,156.0,1.0,1.0,127.0,424.0,0.07,4.0,200.0,41.90287174850256,157,96,361
803,924.0,1.0,1.0,1258.0,424.0,0.07,4.0,200.0,30.24406633173701,157,36,361
292,348.0,1.0,1.0,317.0,424.0,0.07,4.0,200.0,35.47931681708367,157,101,361
612,732.0,1.0,1.0,953.0,424.0,0.07,4.0,200.0,30.37455094683217,157,37,361
474,540.0,1.0,1.0,635.0,424.0,0.07,4.0,200.0,32.98014793475674,157,91,361
252,295.0,1.0,1.0,317.0,424.0,0.03,2.0,800.0,34.44402556454083,104,61,364
447,487.0,1.0,1.0,635.0,424.0,0.03,2.0,800.0,32.13216312597573,104,64,364
648,679.0,1.0,1.0,953.0,424.0,0.03,2.0,800.0,30.63683794089281,104,73,364
808,871.0,1.0,1.0,1258.0,424.0,0.03,2.0,800.0,30.29749121529041,104,41,364
124,103.0,1.0,1.0,127.0,424.0,0.03,2.0,800.0,42.66212376934822,104,125,364
451,556.0,1.0,1.0,635.0,424.0,0.1,2.0,200.0,32.25649462961266,173,68,376
653,748.0,1.0,1.0,953.0,424.0,0.1,2.0,200.0,30.68971714373868,173,78,376
123,172.0,1.0,1.0,127.0,424.0,0.1,2.0,200.0,42.645393043396886,173,124,376
818,940.0,1.0,1.0,1258.0,424.0,0.1,2.0,200.0,30.39504422574985,173,51,376
246,364.0,1.0,1.0,317.0,424.0,0.1,2.0,200.0,34.30775074245134,173,55,376
212,288.0,1.0,1.0,317.0,424.0,0.03,1.0,200.0,33.86498046491606,97,21,377
903,864.0,1.0,1.0,1258.0,424.0,0.03,1.0,200.0,32.04886685656723,97,136,377
51,96.0,1.0,1.0,127.0,424.0,0.03,1.0,200.0,41.03610502523844,97,52,377
426,480.0,1.0,1.0,635.0,424.0,0.03,1.0,200.0,31.921486075956008,97,43,377
700,672.0,1.0,1.0,953.0,424.0,0.03,1.0,200.0,31.699950912628942,97,125,377
430,458.0,1.0,1.0,635.0,424.0,0.01,1.0,600.0,31.946971376935124,75,47,380
704,650.0,1.0,1.0,953.0,424.0,0.01,1.0,600.0,31.72901376273556,75,129,380
211,266.0,1.0,1.0,317.0,424.0,0.01,1.0,600.0,33.86320452530093,75,20,380
905,842.0,1.0,1.0,1258.0,424.0,0.01,1.0,600.0,32.12021396859207,75,138,380
45,74.0,1.0,1.0,127.0,424.0,0.01,1.0,600.0,40.90621459177661,75,46,380
300,356.0,1.0,1.0,317.0,424.0,0.07,6.0,200.0,35.74176069038915,165,109,394
630,740.0,1.0,1.0,953.0,424.0,0.07,6.0,200.0,30.499772020224523,165,55,394
96,164.0,1.0,1.0,127.0,424.0,0.07,6.0,200.0,41.92897822398259,165,97,394
807,932.0,1.0,1.0,1258.0,424.0,0.07,6.0,200.0,30.25925973619749,165,40,394
476,548.0,1.0,1.0,635.0,424.0,0.07,6.0,200.0,33.02219277304933,165,93,394
459,490.0,1.0,1.0,635.0,424.0,0.03,3.0,600.0,32.48634899059641,107,76,402
293,298.0,1.0,1.0,317.0,424.0,0.03,3.0,600.0,35.50094603497137,107,102,402
855,874.0,1.0,1.0,1258.0,424.0,0.03,3.0,600.0,30.856456019450004,107,88,402
607,682.0,1.0,1.0,953.0,424.0,0.03,3.0,600.0,30.33687763905684,107,32,402
103,106.0,1.0,1.0,127.0,424.0,0.03,3.0,600.0,42.15417762221999,107,104,402
126,149.0,1.0,1.0,127.0,424.0,0.07,2.0,400.0,42.90239774691929,150,127,403
832,917.0,1.0,1.0,1258.0,424.0,0.07,2.0,400.0,30.49754242362615,150,65,403
440,533.0,1.0,1.0,635.0,424.0,0.07,2.0,400.0,32.06404555329753,150,57,403
654,725.0,1.0,1.0,953.0,424.0,0.07,2.0,400.0,30.705048070235826,150,79,403
266,341.0,1.0,1.0,317.0,424.0,0.07,2.0,400.0,34.80815813008175,150,75,403
241,245.0,1.0,1.0,317.0,424.0,0.007,2.0,400.0,34.18722994546224,54,50,415
714,629.0,1.0,1.0,953.0,424.0,0.007,2.0,400.0,32.048522844738464,54,139,415
450,437.0,1.0,1.0,635.0,424.0,0.007,2.0,400.0,32.22250205346216,54,67,415
908,821.0,1.0,1.0,1258.0,424.0,0.007,2.0,400.0,32.311920840761715,54,141,415
17,53.0,1.0,1.0,127.0,424.0,0.007,2.0,400.0,40.35836804650226,54,18,415
837,878.0,1.0,1.0,1258.0,424.0,0.03,4.0,600.0,30.59038333495112,111,70,422
613,686.0,1.0,1.0,953.0,424.0,0.03,4.0,600.0,30.37656876473014,111,38,422
104,110.0,1.0,1.0,127.0,424.0,0.03,4.0,600.0,42.16232686669802,111,105,422
301,302.0,1.0,1.0,317.0,424.0,0.03,4.0,600.0,35.76562202246124,111,110,422
482,494.0,1.0,1.0,635.0,424.0,0.03,4.0,600.0,33.18080917297025,111,99,422
297,352.0,1.0,1.0,317.0,424.0,0.07,5.0,200.0,35.67186534427108,161,106,429
94,160.0,1.0,1.0,127.0,424.0,0.07,5.0,200.0,41.877177468924366,161,95,429
651,736.0,1.0,1.0,953.0,424.0,0.07,5.0,200.0,30.666068981906225,161,76,429
825,928.0,1.0,1.0,1258.0,424.0,0.07,5.0,200.0,30.446726071475076,161,58,429
477,544.0,1.0,1.0,635.0,424.0,0.07,5.0,200.0,33.02985462868857,161,94,429
463,560.0,1.0,1.0,635.0,424.0,0.1,3.0,200.0,32.64141315988768,177,80,435
626,752.0,1.0,1.0,953.0,424.0,0.1,3.0,200.0,30.472626725634964,177,51,435
867,944.0,1.0,1.0,1258.0,424.0,0.1,3.0,200.0,31.025831459476738,177,100,435
106,176.0,1.0,1.0,127.0,424.0,0.1,3.0,200.0,42.22955067860472,177,107,435
288,368.0,1.0,1.0,317.0,424.0,0.1,3.0,200.0,35.39771997015494,177,97,435
448,435.0,1.0,1.0,635.0,424.0,0.007,1.0,800.0,32.17873002709992,52,65,439
235,243.0,1.0,1.0,317.0,424.0,0.007,1.0,800.0,34.033910754523504,52,44,439
46,51.0,1.0,1.0,127.0,424.0,0.007,1.0,800.0,40.92055195476005,52,47,439
715,627.0,1.0,1.0,953.0,424.0,0.007,1.0,800.0,32.07153766606855,52,140,439
910,819.0,1.0,1.0,1258.0,424.0,0.007,1.0,800.0,32.502555138589656,52,143,439
37,15.0,1.0,1.0,127.0,424.0,0.003,4.0,800.0,40.64356825407132,16,38,441
670,702.0,1.0,1.0,953.0,424.0,0.05,2.0,600.0,30.905419376412976,127,95,441
696,591.0,1.0,1.0,953.0,424.0,0.003,4.0,800.0,31.58736427371061,16,121,441
896,783.0,1.0,1.0,1258.0,424.0,0.003,4.0,800.0,31.83358157629724,16,129,441
461,510.0,1.0,1.0,635.0,424.0,0.05,2.0,600.0,32.538782582310255,127,78,441
465,399.0,1.0,1.0,635.0,424.0,0.003,4.0,800.0,32.672152367879,16,82,441
262,207.0,1.0,1.0,317.0,424.0,0.003,4.0,800.0,34.59876720238997,16,71,441
833,894.0,1.0,1.0,1258.0,424.0,0.05,2.0,600.0,30.501274698853965,127,66,441
125,126.0,1.0,1.0,127.0,424.0,0.05,2.0,600.0,42.866566479293226,127,126,441
267,318.0,1.0,1.0,317.0,424.0,0.05,2.0,600.0,34.80834763878951,127,76,441
102,114.0,1.0,1.0,127.0,424.0,0.03,5.0,600.0,42.14685292279454,115,103,443
639,690.0,1.0,1.0,953.0,424.0,0.03,5.0,600.0,30.561653081239044,115,64,443
305,306.0,1.0,1.0,317.0,424.0,0.03,5.0,600.0,36.00388013624889,115,114,443
489,498.0,1.0,1.0,635.0,424.0,0.03,5.0,600.0,33.47141089737989,115,106,443
823,882.0,1.0,1.0,1258.0,424.0,0.03,5.0,600.0,30.428473218148437,115,56,443
617,705.0,1.0,1.0,953.0,424.0,0.05,3.0,400.0,30.40012613821307,130,42,444
872,897.0,1.0,1.0,1258.0,424.0,0.05,3.0,400.0,31.08875258996735,130,105,444
105,129.0,1.0,1.0,127.0,424.0,0.05,3.0,400.0,42.17268976675464,130,106,444
299,321.0,1.0,1.0,317.0,424.0,0.05,3.0,400.0,35.6918123288741,130,108,444
466,513.0,1.0,1.0,635.0,424.0,0.05,3.0,400.0,32.723971879817924,130,83,444
40,11.0,1.0,1.0,127.0,424.0,0.003,3.0,800.0,40.65670403396606,12,41,449
904,779.0,1.0,1.0,1258.0,424.0,0.003,3.0,800.0,32.117340458131906,12,137,449
460,395.0,1.0,1.0,635.0,424.0,0.003,3.0,800.0,32.49434452201982,12,77,449
709,587.0,1.0,1.0,953.0,424.0,0.003,3.0,800.0,31.75476835616585,12,134,449
251,203.0,1.0,1.0,317.0,424.0,0.003,3.0,800.0,34.43782496943631,12,60,449
109,184.0,1.0,1.0,127.0,424.0,0.1,5.0,200.0,42.2724405162427,185,110,451
632,760.0,1.0,1.0,953.0,424.0,0.1,5.0,200.0,30.511470929612827,185,57,451
496,568.0,1.0,1.0,635.0,424.0,0.1,5.0,200.0,33.62478146531533,185,113,451
325,376.0,1.0,1.0,317.0,424.0,0.1,5.0,200.0,36.56814846987333,185,134,451
804,952.0,1.0,1.0,1258.0,424.0,0.1,5.0,200.0,30.248702608760052,185,37,451
645,694.0,1.0,1.0,953.0,424.0,0.03,6.0,600.0,30.613374545447268,119,70,453
101,118.0,1.0,1.0,127.0,424.0,0.03,6.0,600.0,42.14307822962419,119,102,453
306,310.0,1.0,1.0,317.0,424.0,0.03,6.0,600.0,36.06520854676765,119,115,453
486,502.0,1.0,1.0,635.0,424.0,0.03,6.0,600.0,33.41001107019893,119,103,453
830,886.0,1.0,1.0,1258.0,424.0,0.03,6.0,600.0,30.493333288415304,119,63,453
263,215.0,1.0,1.0,317.0,424.0,0.003,6.0,800.0,34.61377501934285,24,72,455
899,791.0,1.0,1.0,1258.0,424.0,0.003,6.0,800.0,31.90841704220909,24,132,455
38,23.0,1.0,1.0,127.0,424.0,0.003,6.0,800.0,40.645342173279886,24,39,455
701,599.0,1.0,1.0,953.0,424.0,0.003,6.0,800.0,31.70582828204444,24,126,455
469,407.0,1.0,1.0,635.0,424.0,0.003,6.0,800.0,32.91647498284345,24,86,455
473,403.0,1.0,1.0,635.0,424.0,0.003,5.0,800.0,32.9653346567002,20,90,461
261,211.0,1.0,1.0,317.0,424.0,0.003,5.0,800.0,34.57886968942939,20,70,461
706,595.0,1.0,1.0,953.0,424.0,0.003,5.0,800.0,31.73568855277888,20,131,461
39,19.0,1.0,1.0,127.0,424.0,0.003,5.0,800.0,40.6533013631271,20,40,461
897,787.0,1.0,1.0,1258.0,424.0,0.003,5.0,800.0,31.855878758744613,20,130,461
488,517.0,1.0,1.0,635.0,424.0,0.05,4.0,400.0,33.42853681677169,134,105,465
843,901.0,1.0,1.0,1258.0,424.0,0.05,4.0,400.0,30.65995932165952,134,76,465
112,133.0,1.0,1.0,127.0,424.0,0.05,4.0,400.0,42.31929502934845,134,113,465
304,325.0,1.0,1.0,317.0,424.0,0.05,4.0,400.0,35.89221129910878,134,113,465
633,709.0,1.0,1.0,953.0,424.0,0.05,4.0,400.0,30.516288438143725,134,58,465
636,683.0,1.0,1.0,953.0,424.0,0.03,3.0,800.0,30.532236362881264,108,61,476
861,875.0,1.0,1.0,1258.0,424.0,0.03,3.0,800.0,30.94083589515348,108,94,476
120,107.0,1.0,1.0,127.0,424.0,0.03,3.0,800.0,42.62133517420501,108,121,476
472,491.0,1.0,1.0,635.0,424.0,0.03,3.0,800.0,32.962498813789686,108,89,476
302,299.0,1.0,1.0,317.0,424.0,0.03,3.0,800.0,35.83862092145595,108,111,476
835,905.0,1.0,1.0,1258.0,424.0,0.05,5.0,400.0,30.586816397287404,138,68,496
644,713.0,1.0,1.0,953.0,424.0,0.05,5.0,400.0,30.60474044797297,138,69,496
318,329.0,1.0,1.0,317.0,424.0,0.05,5.0,400.0,36.26332378690191,138,127,496
504,521.0,1.0,1.0,635.0,424.0,0.05,5.0,400.0,33.81802477646656,138,121,496
110,137.0,1.0,1.0,127.0,424.0,0.05,5.0,400.0,42.28883429002114,138,111,496
853,918.0,1.0,1.0,1258.0,424.0,0.07,2.0,600.0,30.799360118042117,151,86,498
683,726.0,1.0,1.0,953.0,424.0,0.07,2.0,600.0,31.231360553924283,151,108,498
462,534.0,1.0,1.0,635.0,424.0,0.07,2.0,600.0,32.564717587557546,151,79,498
140,150.0,1.0,1.0,127.0,424.0,0.07,2.0,600.0,43.38288455561104,151,141,498
275,342.0,1.0,1.0,317.0,424.0,0.07,2.0,600.0,35.19563231020145,151,84,498
135,127.0,1.0,1.0,127.0,424.0,0.05,2.0,800.0,43.27887575751791,128,136,499
280,319.0,1.0,1.0,317.0,424.0,0.05,2.0,800.0,35.32470349094356,128,89,499
684,703.0,1.0,1.0,953.0,424.0,0.05,2.0,800.0,31.23143994425105,128,109,499
471,511.0,1.0,1.0,635.0,424.0,0.05,2.0,800.0,32.91858490828066,128,88,499
844,895.0,1.0,1.0,1258.0,424.0,0.05,2.0,800.0,30.690571931593123,128,77,499
117,180.0,1.0,1.0,127.0,424.0,0.1,4.0,200.0,42.48025984930323,181,118,508
857,948.0,1.0,1.0,1258.0,424.0,0.1,4.0,200.0,30.90272300365088,181,90,508
485,564.0,1.0,1.0,635.0,424.0,0.1,4.0,200.0,33.33207159842422,181,102,508
661,756.0,1.0,1.0,953.0,424.0,0.1,4.0,200.0,30.822147206493096,181,86,508
303,372.0,1.0,1.0,317.0,424.0,0.1,4.0,200.0,35.8691383143786,181,112,508
270,199.0,1.0,1.0,317.0,424.0,0.003,2.0,800.0,34.965283168969,8,79,512
34,7.0,1.0,1.0,127.0,424.0,0.003,2.0,800.0,40.571955466603626,8,35,512
917,775.0,1.0,1.0,1258.0,424.0,0.003,2.0,800.0,33.42584722491161,8,150,512
727,583.0,1.0,1.0,953.0,424.0,0.003,2.0,800.0,33.00997963090764,8,152,512
479,391.0,1.0,1.0,635.0,424.0,0.003,2.0,800.0,33.08745788219088,8,96,512
852,879.0,1.0,1.0,1258.0,424.0,0.03,4.0,800.0,30.781306083073854,112,85,513
121,111.0,1.0,1.0,127.0,424.0,0.03,4.0,800.0,42.63409747501616,112,122,513
314,303.0,1.0,1.0,317.0,424.0,0.03,4.0,800.0,36.19124663327754,112,123,513
492,495.0,1.0,1.0,635.0,424.0,0.03,4.0,800.0,33.54397335832701,112,109,513
649,687.0,1.0,1.0,953.0,424.0,0.03,4.0,800.0,30.640741370127348,112,74,513
675,717.0,1.0,1.0,953.0,424.0,0.05,6.0,400.0,31.00379612348347,142,100,518
319,333.0,1.0,1.0,317.0,424.0,0.05,6.0,400.0,36.33989248098847,142,128,518
487,525.0,1.0,1.0,635.0,424.0,0.05,6.0,400.0,33.42535382637407,142,104,518
113,141.0,1.0,1.0,127.0,424.0,0.05,6.0,400.0,42.341562601662446,142,114,518
839,909.0,1.0,1.0,1258.0,424.0,0.05,6.0,400.0,30.61619471734359,142,72,518
657,729.0,1.0,1.0,953.0,424.0,0.07,3.0,400.0,30.774545795236502,154,82,525
860,921.0,1.0,1.0,1258.0,424.0,0.07,3.0,400.0,30.91659212746596,154,93,525
130,153.0,1.0,1.0,127.0,424.0,0.07,3.0,400.0,43.03970031252823,154,131,525
484,537.0,1.0,1.0,635.0,424.0,0.07,3.0,400.0,33.23715618055676,154,101,525
309,345.0,1.0,1.0,317.0,424.0,0.07,3.0,400.0,36.12519045990886,154,118,525
118,119.0,1.0,1.0,127.0,424.0,0.03,6.0,800.0,42.6092168007628,120,119,535
842,887.0,1.0,1.0,1258.0,424.0,0.03,6.0,800.0,30.64830313734509,120,75,535
502,503.0,1.0,1.0,635.0,424.0,0.03,6.0,800.0,33.78885430574294,120,119,535
666,695.0,1.0,1.0,953.0,424.0,0.03,6.0,800.0,30.865805152025292,120,91,535
322,311.0,1.0,1.0,317.0,424.0,0.03,6.0,800.0,36.445322371843645,120,131,535
685,749.0,1.0,1.0,953.0,424.0,0.1,2.0,400.0,31.32436234233168,174,110,540
478,557.0,1.0,1.0,635.0,424.0,0.1,2.0,400.0,33.03243296612004,174,95,540
875,941.0,1.0,1.0,1258.0,424.0,0.1,2.0,400.0,31.19776003437292,174,108,540
276,365.0,1.0,1.0,317.0,424.0,0.1,2.0,400.0,35.19564995966204,174,85,540
141,173.0,1.0,1.0,127.0,424.0,0.1,2.0,400.0,43.386601639757856,174,142,540
490,514.0,1.0,1.0,635.0,424.0,0.05,3.0,600.0,33.49891776926018,131,107,545
650,706.0,1.0,1.0,953.0,424.0,0.05,3.0,600.0,30.660608119501628,131,75,545
316,322.0,1.0,1.0,317.0,424.0,0.05,3.0,600.0,36.20910888773944,131,125,545
127,130.0,1.0,1.0,127.0,424.0,0.05,3.0,600.0,42.92751936986793,131,128,545
877,898.0,1.0,1.0,1258.0,424.0,0.05,3.0,600.0,31.20958577235925,131,110,545
847,883.0,1.0,1.0,1258.0,424.0,0.03,5.0,800.0,30.728363251206957,116,80,549
320,307.0,1.0,1.0,317.0,424.0,0.03,5.0,800.0,36.41352878923345,116,129,549
509,499.0,1.0,1.0,635.0,424.0,0.03,5.0,800.0,33.92721352584866,116,126,549
119,115.0,1.0,1.0,127.0,424.0,0.03,5.0,800.0,42.60975135508156,116,120,549
669,691.0,1.0,1.0,953.0,424.0,0.03,5.0,800.0,30.902013777659164,116,94,549
912,852.0,1.0,1.0,1258.0,424.0,0.01,4.0,200.0,32.93006409173108,85,145,550
58,84.0,1.0,1.0,127.0,424.0,0.01,4.0,200.0,41.12040562077232,85,59,550
719,660.0,1.0,1.0,953.0,424.0,0.01,4.0,200.0,32.50608287476748,85,144,550
491,468.0,1.0,1.0,635.0,424.0,0.01,4.0,200.0,33.539627605646075,85,108,550
285,276.0,1.0,1.0,317.0,424.0,0.01,4.0,200.0,35.37203234349629,85,94,550
115,188.0,1.0,1.0,127.0,424.0,0.1,6.0,200.0,42.3967620498781,189,116,552
686,764.0,1.0,1.0,953.0,424.0,0.1,6.0,200.0,31.33040561695188,189,111,552
321,380.0,1.0,1.0,317.0,424.0,0.1,6.0,200.0,36.43743486363715,189,130,552
862,956.0,1.0,1.0,1258.0,424.0,0.1,6.0,200.0,30.948414613582024,189,95,552
483,572.0,1.0,1.0,635.0,424.0,0.1,6.0,200.0,33.1958275746837,189,100,552
914,805.0,1.0,1.0,1258.0,424.0,0.005,4.0,400.0,32.97264902703746,38,147,555
54,37.0,1.0,1.0,127.0,424.0,0.005,4.0,400.0,41.09348100522903,38,55,555
495,421.0,1.0,1.0,635.0,424.0,0.005,4.0,400.0,33.57314918442253,38,112,555
720,613.0,1.0,1.0,953.0,424.0,0.005,4.0,400.0,32.622917257702866,38,145,555
287,229.0,1.0,1.0,317.0,424.0,0.005,4.0,400.0,35.3964266636814,38,96,555
724,617.0,1.0,1.0,953.0,424.0,0.005,5.0,400.0,32.83340776297376,42,149,558
283,233.0,1.0,1.0,317.0,424.0,0.005,5.0,400.0,35.36452113192684,42,92,558
498,425.0,1.0,1.0,635.0,424.0,0.005,5.0,400.0,33.73207565634092,42,115,558
55,41.0,1.0,1.0,127.0,424.0,0.005,5.0,400.0,41.09609956720461,42,56,558
913,809.0,1.0,1.0,1258.0,424.0,0.005,5.0,400.0,32.94038596560106,42,146,558
505,541.0,1.0,1.0,635.0,424.0,0.07,4.0,400.0,33.831994791993345,158,122,559
134,157.0,1.0,1.0,127.0,424.0,0.07,4.0,400.0,43.175824674468544,158,135,559
324,349.0,1.0,1.0,317.0,424.0,0.07,4.0,400.0,36.53807965033123,158,133,559
660,733.0,1.0,1.0,953.0,424.0,0.07,4.0,400.0,30.809374630814386,158,85,559
